,shopid,title,areaname,backCateName,avgprice,avgscore,latitude,longitude,comments,historyCouponCount,city,address,isMain,record
15310,180647415,蜜雪冰城,西大街,奶茶/果汁,8.0,4.3,34.7577,113.6757,22,125,郑州,金水区,1,1
15311,180648179,CoCo都可,虹桥/古北,奶茶/果汁,13.0,4.5,31.2012,121.3924,256,5724,上海,长宁区,1,1
15312,180648538,德克士,马兰滩,西式快餐/汉堡,25.0,4.5,37.9152,112.1542,124,1680,太原,古交市,0,1
15313,180649386,CoCo都可,漕河泾/田林,奶茶/果汁,13.0,4.3,31.1688,121.4331,605,14099,上海,徐汇区,1,1
15314,1806524942,书亦烧仙草,车陂/东圃,奶茶/果汁,13.0,4.7,23.1157,113.3923,185,4675,广州,天河区,1,1
15315,1806528525,大运茶·国潮手作,金花茶公园,奶茶/果汁,7.0,4.5,22.8189,108.3505,622,5303,南宁,青秀区,1,1
15316,180653141,益禾堂,荔城,奶茶/果汁,8.0,3.7,23.2825,113.8191,1230,22544,广州,增城区,1,1
15317,1806553530,古茗,裕荣汇购物中心,奶茶/果汁,15.0,4.3,25.7219,119.3549,86,1086,福州,福清市,1,1
15318,180658937,沪上阿姨鲜果茶,和平路,奶茶/果汁,14.0,4.3,39.1271,117.2039,776,18662,天津,和平区,1,1
15319,180660879,茶百道,万年场/万象城,奶茶/果汁,15.0,4.5,30.6444,104.1164,39,1427,成都,成华区,1,1
15320,180663224,书亦烧仙草,汽车西站/达美D6区,奶茶/果汁,13.0,4.3,28.2115,112.9117,283,3354,长沙,岳麓区,1,1
15321,180663225,CoCo都可,茶园新区,奶茶/果汁,13.0,4.5,29.5168,106.6445,566,9378,重庆,南岸区,1,1
15322,180665664,书亦烧仙草,珠江国际,奶茶/果汁,12.0,4.4,30.6856,103.8635,887,13179,成都,温江区,1,1
15323,180666104,古茗,青口镇,奶茶/果汁,15.0,3.9,25.8945,119.3812,45,301,福州,闽侯县,1,1
15324,180667328,蜜雪冰城,西夏区,奶茶/果汁,0.0,4.2,38.5146,106.1567,2,0,银川,西夏区,1,0
15325,180669185,茶小嘿,夫子庙地区,奶茶/果汁,13.0,4.1,32.0156,118.792,39,466,南京,秦淮区,1,1
15326,180680564,益禾堂,人文科技学院,奶茶/果汁,0.0,4.1,29.9711,106.4106,0,0,重庆,合川区,1,0
15327,180682186,张阿姨奶茶,城东,奶茶/果汁,15.0,4.5,30.3026,120.2171,53,504,杭州,上城区,1,1
15328,1806839602,愚小黄奶茶,双城门,奶茶/果汁,10.0,4.5,36.0543,103.8198,32,249,兰州,城关区,1,1
15329,1806930171,书亦烧仙草,北部新区,奶茶/果汁,12.0,4.4,29.6685,106.5117,314,5861,重庆,渝北区,1,1
15330,180701594,德克士,兰山公园,西式快餐/汉堡,25.0,4.7,38.5557,106.3538,116,1358,银川,贺兰县,0,1
15331,1807034876,蜜雪冰城,北大学城,奶茶/果汁,6.0,0.0,34.8627,113.6414,0,48,郑州,惠济区,1,0
15332,180712360,茗义堂奶茶,下罗,奶茶/果汁,0.0,0.0,28.7866,115.8643,0,0,南昌,青山湖区,1,0
15333,180712986,古茗,工业集中区,奶茶/果汁,15.0,4.2,24.6921,118.1209,82,766,厦门,同安区,1,1
15334,1807131270,圆真真·手作嚼感鲜茶,光明路,奶茶/果汁,15.0,4.3,43.804,87.6086,288,4944,乌鲁木齐,天山区,1,1
15335,180713827,德克士,晋祠公园,西式快餐/汉堡,25.0,4.7,37.7161,112.4705,257,3838,太原,晋源区,0,1
15336,180714771,一杯会说话的茶,西郊,奶茶/果汁,15.0,3.8,36.6407,101.7141,198,2,西宁,城西区,1,1
15337,1807206976,蜜雪冰城,第一市场,奶茶/果汁,8.0,4.1,18.238,109.508,651,8458,三亚,天涯区,1,1
15338,1807233857,古茗,盘龙,奶茶/果汁,15.0,4.7,29.5034,106.4923,96,1290,重庆,九龙坡区,1,1
15339,180723809,茶百道,高新区,奶茶/果汁,15.0,4.7,30.5571,104.0571,13,146,成都,武侯区,1,1
15340,180726578,1点点,新安,奶茶/果汁,15.0,4.2,22.5598,113.8951,0,0,深圳,宝安区,1,1
15341,180731141,湊湊火锅·茶憩,长风商务区,特色火锅,118.0,4.5,37.8074,112.5295,1597,71355,太原,万柏林区,0,1
15342,1807395386,吾饮良品水果茶,武汉广场,奶茶/果汁,10.0,4.5,30.5802,114.2681,124,2149,武汉,江汉区,1,1
15343,1807411954,CoCo都可,朝阳,奶茶/果汁,13.0,4.6,36.6514,101.7673,19,500,西宁,城北区,1,1
15344,1807455062,益禾堂,树木岭,奶茶/果汁,9.0,4.1,28.1552,113.0183,112,1265,长沙,雨花区,1,1
15345,1807471543,沪上阿姨鲜果茶,小清河/盖世物流,奶茶/果汁,15.0,4.1,36.7212,117.0439,45,1349,济南,历城区,1,1
15346,1807474796,树夏·生榨鲜果茶,凤凰大街,奶茶/果汁,20.0,4.4,30.6813,103.8827,4,113,成都,温江区,1,1
15347,1807640132,泰式奶茶老挝冰咖啡,花溪区,咖啡厅,0.0,4.1,26.4047,106.7478,0,0,贵阳,花溪区,1,0
15348,1807755997,新睿雪城奶茶店,东陵路/沈阳农业大学,奶茶/果汁,0.0,0.0,41.823,123.5219,0,0,沈阳,沈河区,1,0
15349,1807759148,mln 奶茶,雁塔区,奶茶/果汁,0.0,0.0,34.2382,108.8408,0,0,西安,雁塔区,1,0
15350,1807818794,奶茶烧烤,和平路,炸鸡炸串,0.0,0.0,36.4969,101.5751,0,0,西宁,湟中区,1,0
15351,1807989529,书亦烧仙草,经开区,奶茶/果汁,13.0,4.1,31.7467,117.2281,97,1924,合肥,蜀山区,1,1
15352,1808009616,茶话弄,中山路,奶茶/果汁,0.0,3.8,43.794,87.6186,0,0,乌鲁木齐,天山区,1,0
15353,1808011765,沪上阿姨鲜果茶,大学城,奶茶/果汁,12.0,4.3,31.7754,117.2066,191,4475,合肥,蜀山区,1,1
15354,180801647,盾皇咖啡奶茶原料专营店,东门附近,咖啡厅,0.0,0.0,38.4604,106.2959,0,0,银川,兴庆区,1,0
15355,1808210979,云益奶茶,扎细新村,奶茶/果汁,0.0,0.0,29.6687,91.1348,0,0,拉萨,城关区,1,0
15356,1808249402,茶语奶茶、炸鸡,连江,西式快餐/汉堡,0.0,0.0,26.2171,119.5269,0,0,福州,连江县,1,0
15357,1808277802,FU·此福仙饮,南大街,奶茶/果汁,18.0,4.6,34.253,108.9452,19,607,西安,碑林区,1,1
15358,1808313929,渣柠·手作柠檬茶,盛天地,奶茶/果汁,14.0,4.8,22.8075,108.4015,35,1018,南宁,青秀区,1,1
15359,1808355026,德克士,中山东路,西式快餐/汉堡,25.0,4.5,38.024,114.5472,67,1340,石家庄,裕华区,0,1
15360,1808518981,甜啦啦,商业城,奶茶/果汁,14.0,4.2,37.938,115.2194,39,1251,石家庄,辛集市,1,1
15361,1808524321,拾觉,纸坊,奶茶/果汁,0.0,0.0,30.3474,114.3282,0,0,武汉,江夏区,1,0
15362,1808574222,娃哈哈奶茶,摄山,奶茶/果汁,15.0,4.2,32.1208,118.9868,48,1459,南京,栖霞区,1,1
15363,1808728043,开阳水上乐园奶茶档口,乌当区,奶茶/果汁,0.0,0.0,26.7919,106.8877,0,0,贵阳,乌当区,1,0
15364,1808921964,奶茶博士MILKTEA,新乐市中心城区,奶茶/果汁,0.0,0.0,38.3448,114.6823,0,0,石家庄,新乐市,1,0
15365,1808936718,蜜雪冰城,龙岗区,奶茶/果汁,7.0,3.8,22.6838,114.2418,0,0,深圳,龙岗区,1,1
15366,1808956643,甜啦啦,海棠区,奶茶/果汁,14.0,4.2,18.31,109.7023,5,118,三亚,海棠区,1,1
15367,1808966154,FMILK·鲜奶茶,新好景/大润发,奶茶/果汁,12.0,4.5,23.1277,113.6019,124,2335,广州,增城区,1,1
15368,1808992075,古茗,新天泽国际广场,奶茶/果汁,15.0,4.8,29.4742,106.4801,233,3880,重庆,大渡口区,1,1
15369,1809013169,煲真珠·老红糖珍珠奶茶,江南区,奶茶/果汁,0.0,0.0,22.7619,108.2666,0,0,南宁,江南区,1,0
15370,1809033166,益禾堂,北京路商业区,奶茶/果汁,9.0,4.2,23.1231,113.2665,1699,21683,广州,越秀区,1,1
15371,1809125764,书亦烧仙草,豫康新城,奶茶/果汁,13.0,4.6,34.5624,113.8591,1247,13048,郑州,中牟县,1,1
15372,1809222266,书亦烧仙草,东盟商务区,奶茶/果汁,14.0,4.0,22.8042,108.3947,200,2841,南宁,青秀区,1,1
15373,1809236067,奶茶,北温泉,奶茶/果汁,0.0,0.0,29.8581,106.4127,0,0,重庆,北碚区,1,0
15374,1809345719,宫廷露奶茶炸鸡汉堡水果捞,朝阳区,港台甜品,0.0,0.0,43.7713,125.22,0,0,长春,朝阳区,1,0
15375,1809404499,KOI Thé,仙岳路沿线,奶茶/果汁,23.0,4.3,24.5008,118.1437,45,1497,厦门,湖里区,1,1
15376,1809414932,书亦烧仙草,世茂广场/宽厚里,奶茶/果汁,13.0,4.7,36.6637,117.0311,313,6524,济南,历下区,1,1
15377,1809521537,沪上阿姨鲜果茶,东风路,奶茶/果汁,15.0,4.6,34.8005,113.647,239,5083,郑州,金水区,1,1
15378,1809602952,书亦烧仙草,燕岭/五山,奶茶/果汁,11.0,4.4,23.1615,113.3276,1,0,广州,天河区,1,1
15379,1809653481,蜜雪冰城,葛沽,冰淇淋,6.0,4.2,38.9871,117.4959,0,2,天津,津南区,1,1
15380,1809654215,书亦烧仙草,多彩贵州城,奶茶/果汁,12.0,4.5,26.541,106.7789,1339,17973,贵阳,南明区,1,1
15381,1809701523,缤果水果捞·奶茶,玉泉区,奶茶/果汁,0.0,0.0,40.7725,111.6789,0,0,呼和浩特,玉泉区,1,0
15382,1809763288,7分甜,延安西路/老客车站,奶茶/果汁,21.0,4.6,26.5814,106.7018,16,446,贵阳,云岩区,1,1
15383,180988750,新作之茶·水果鲜茶,五羊新城,奶茶/果汁,19.0,3.8,23.12,113.3126,43,1448,广州,越秀区,1,1
15384,1809891592,茶百道,观音桥,奶茶/果汁,15.0,4.3,29.5817,106.5267,43,1401,重庆,江北区,1,1
15385,1810108598,双美豆沙牛乳,广埠屯,奶茶/果汁,10.0,4.9,30.5248,114.3626,114,4081,武汉,洪山区,1,1
15386,1810151475,麦当劳,大学康城/杏林湾,奶茶/果汁,35.0,4.2,24.6145,118.0458,23,0,厦门,集美区,1,1
15387,1810269465,HiTea海茶,海口湾,奶茶/果汁,0.0,4.6,20.0287,110.3053,21,871,海口,龙华区,1,0
15388,1810285776,豆吉汤圆奶茶,九龙坡区,奶茶/果汁,11.0,4.5,29.4348,106.4462,156,3441,重庆,九龙坡区,1,1
15389,1810311873,口味100·冰柠果茶铺,人民公园,奶茶/果汁,8.0,4.7,20.0374,110.3361,201,2415,海口,龙华区,1,1
15390,1810365303,初爱奶茶店,碧桂园银河城,奶茶/果汁,0.0,0.0,41.7526,123.3494,0,0,沈阳,于洪区,1,0
15391,1810415844,蜜雪冰城,巴黎广场,奶茶/果汁,7.0,4.8,46.3147,129.5649,197,1884,哈尔滨,依兰县,1,1
15392,1810439942,煲珠妹·老红糖珍珠鲜奶茶,兴宁区,饮品店,8.0,4.3,22.8701,108.3699,156,3433,南宁,兴宁区,0,1
15393,1810452199,娃哈哈·奶茶,中山西路,奶茶/果汁,14.0,4.2,38.0437,114.5116,67,1048,石家庄,长安区,1,1
15394,1810573668,茶百道,财信广场/东方广场,奶茶/果汁,15.0,4.8,29.5714,106.5716,12,463,重庆,江北区,1,1
15395,1810582732,蜜雪冰城,福美佳广场,冰淇淋,7.0,4.7,38.2598,114.201,189,2729,石家庄,平山县,1,1
15396,181061379,书亦烧仙草,华阳,奶茶/果汁,13.0,4.2,30.5076,104.0643,266,3213,成都,双流区,1,1
15397,1810757767,喜茶,虹梅路,奶茶/果汁,28.0,4.2,31.1644,121.4033,0,0,上海,徐汇区,1,1
15398,1810796918,微口芋圆奶茶,晋宁区中心城区,奶茶/果汁,0.0,0.0,24.6647,102.5963,0,0,昆明,晋宁区,1,0
15399,1810832215,蜜雪冰城,福利路,冰淇淋,7.0,4.3,36.0996,103.6217,233,3352,兰州,西固区,1,1
15400,1810874777,Jacs 茶饮,东开发区,奶茶/果汁,8.0,0.0,38.0299,114.6003,0,1,石家庄,裕华区,1,0
15401,1810973358,当下奶茶店,哈西大街,奶茶/果汁,0.0,0.0,45.701,126.592,0,0,哈尔滨,南岗区,1,0
15402,1811024498,茶百道,淮河路步行街,奶茶/果汁,15.0,4.2,31.8652,117.2894,33,677,合肥,庐阳区,1,1
15403,181105820,沪上阿姨鲜果茶,北仓,奶茶/果汁,14.0,4.7,39.2261,117.1255,300,5312,天津,北辰区,1,1
15404,1811059036,茶百道,江汉路步行街,奶茶/果汁,15.0,4.4,30.5779,114.2904,222,2858,武汉,江汉区,1,1
15405,1811100068,茶理王子,恒茂梦时代,奶茶/果汁,14.0,4.7,28.6739,115.9384,26,738,南昌,青山湖区,1,1
15406,1811160712,蜜雪冰城,高铁东站/龙昆南,奶茶/果汁,7.0,4.3,19.9837,110.3664,135,1598,海口,琼山区,1,1
15407,181132748,1点点,民治,奶茶/果汁,19.0,4.2,22.6126,114.0428,0,0,深圳,龙华区,1,1
15408,181153178,奈雪的茶,慢城/三联,奶茶/果汁,38.0,4.4,22.6189,114.1493,53,944,深圳,龙岗区,1,1
15409,1811601399,书亦烧仙草,沙门/汽配,奶茶/果汁,12.0,4.5,34.8158,113.684,331,3874,郑州,金水区,1,1
15410,181163408,新时沏,下罗,奶茶/果汁,16.0,3.7,28.7856,115.8596,37,220,南昌,青山湖区,1,1
15411,1811777654,锐夏奶茶,宽城区,奶茶/果汁,0.0,4.0,44.0044,125.2736,1,0,长春,宽城区,1,0
15412,181181312,益禾堂,经开区,奶茶/果汁,9.0,4.3,31.755,117.2511,107,1190,合肥,蜀山区,1,1
15413,1811836259,荼雀奶茶研究室,五星社区,奶茶/果汁,18.0,4.7,31.6677,120.7504,29,855,苏州,常熟市,1,1
15414,1811933546,益禾堂,红城湖,奶茶/果汁,9.0,4.4,20.0052,110.3536,0,0,海口,琼山区,1,1
15415,1811979649,暹茶,酉阳土家族苗族自治县,奶茶/果汁,0.0,4.1,28.8395,108.7683,0,0,重庆,酉阳土家族苗族自治县,1,0
15416,1812032503,甜蜜蜜水果捞,开发区,奶茶/果汁,13.0,4.3,45.7339,126.6814,26,355,哈尔滨,香坊区,1,1
15417,181213838,古茗,闽侯县,奶茶/果汁,15.0,3.8,26.1269,119.1815,60,562,福州,闽侯县,1,1
15418,1812220043,喜茶,西青区,奶茶/果汁,29.0,4.6,39.1429,117.0905,0,0,天津,西青区,1,1
15419,181235610,炸鸡汉堡奶茶,新添寨,奶茶/果汁,0.0,0.0,26.6338,106.7727,0,0,贵阳,乌当区,1,0
15420,1812604555,茶仙坊奶茶,西安北站,奶茶/果汁,0.0,0.0,34.3751,108.9387,0,0,西安,未央区,1,0
15421,1812729506,书亦烧仙草,芙蓉南路沿线,奶茶/果汁,13.0,4.9,28.1105,112.9962,133,1822,长沙,雨花区,1,1
15422,181280815,7分甜,吾悦广场,奶茶/果汁,20.0,4.2,31.8379,120.5434,217,3111,苏州,张家港市,1,1
15423,1812871831,千杯淬,红旗路,奶茶/果汁,0.0,4.0,43.7952,87.6166,0,0,乌鲁木齐,天山区,1,0
15424,1812944604,古茗,袁家岭/火车站,奶茶/果汁,15.0,4.9,28.1909,112.9969,1,65,长沙,芙蓉区,1,1
15425,1813070495,蜜雪冰城,永宁县,冰淇淋,7.0,4.2,38.273,106.2561,111,1198,银川,永宁县,1,1
15426,181317024,阿水大杯茶,领秀城贵和购物中心,奶茶/果汁,14.0,4.3,36.5932,117.0038,188,2911,济南,市中区,1,1
15427,1813189924,古茗,星桥,奶茶/果汁,15.0,4.7,30.3935,120.2542,149,2222,杭州,临平区,1,1
15428,181319038,阿水大杯茶,世茂广场/宽厚里,奶茶/果汁,14.0,4.6,36.6639,117.0321,151,2937,济南,历下区,1,1
15429,181323434,蜜雪冰城,新建路,奶茶/果汁,7.0,4.0,37.8522,112.5522,21,0,太原,迎泽区,1,1
15430,181331215,留白时间,大学康城/杏林湾,奶茶/果汁,22.0,4.1,24.6148,118.0435,10,366,厦门,集美区,1,1
15431,1813323195,吾饮良品水果茶,中南路/洪山广场,奶茶/果汁,10.0,4.7,30.5359,114.3325,210,4157,武汉,武昌区,1,1
15432,181336619,CoCo都可,卫东花园,奶茶/果汁,13.0,4.3,28.6696,115.837,235,3417,南昌,红谷滩区,1,1
15433,1813439834,1点点,平山/农林大学,奶茶/果汁,14.0,4.1,30.2504,119.7261,0,0,杭州,临安区,1,1
15434,1813486397,茶百道,亨特城市广场,奶茶/果汁,15.0,4.0,26.5801,106.7186,0,0,贵阳,云岩区,1,1
15435,1813528391,蜜雪冰城,雁翔路,冰淇淋,7.0,3.6,34.2368,109.0071,0,0,西安,雁塔区,1,1
15436,1813575343,喜茶,花园城,奶茶/果汁,29.0,4.6,22.5023,113.9231,0,0,深圳,南山区,1,1
15437,1813644322,十一的奶茶店,奉天街沿线,奶茶/果汁,0.0,4.6,41.7968,123.4387,1,0,沈阳,沈河区,1,0
15438,1813646235,蜜雪冰城,万达广场,奶茶/果汁,7.0,3.7,36.0631,103.8648,114,2662,兰州,城关区,1,1
15439,1813719866,华莱士·全鸡汉堡,王舍人/新东站,西式快餐/汉堡,16.0,3.8,36.7487,117.0959,68,888,济南,历城区,0,1
15440,1813797021,YOLOVE悦恋,海棠区,奶茶/果汁,0.0,0.0,18.3075,109.7018,0,0,三亚,海棠区,1,0
15441,181383145,书亦烧仙草,光谷/东湖高新区,奶茶/果汁,12.0,4.5,30.5144,114.4319,465,8264,武汉,洪山区,1,1
15442,1813879314,茶以知人·鹤涧羽之,光谷天地,奶茶/果汁,17.0,4.3,30.4739,114.4148,29,660,武汉,洪山区,1,1
15443,181389533,益禾堂,江南区,奶茶/果汁,9.0,3.5,22.7603,108.2676,128,1692,南宁,江南区,1,1
15444,1813910013,书亦烧仙草,洛溪,奶茶/果汁,13.0,4.6,23.0387,113.3183,599,12200,广州,番禺区,1,1
15445,181395340,Jidong悸动奶茶烧仙草,嘉定镇,奶茶/果汁,17.0,4.3,31.379,121.2453,0,0,上海,嘉定区,1,1
15446,181402417,2003水吧正宗奶茶,太原科技大学,奶茶/果汁,0.0,3.8,37.8803,112.4847,0,0,太原,万柏林区,1,0
15447,181404673,猪猪奶茶,四川师大,奶茶/果汁,13.0,0.0,30.6086,104.1166,1,0,成都,锦江区,1,0
15448,181406298,奈雪的茶,望海国际广场,奶茶/果汁,38.0,4.2,20.0311,110.3444,57,773,海口,美兰区,1,1
15449,181406935,8街壹号,建邺万达,奶茶/果汁,19.0,4.8,32.0325,118.7361,149,6742,南京,建邺区,1,1
15450,1814083638,遇见奶茶,淮河路步行街,奶茶/果汁,0.0,0.0,31.8655,117.2894,0,0,合肥,庐阳区,1,0
15451,181409281,蜜雪冰城,新西客站,奶茶/果汁,8.0,3.9,26.0318,119.1928,211,3332,福州,闽侯县,1,1
15452,181409876,奈雪的茶,嘉禾/人和,奶茶/果汁,38.0,4.3,23.2359,113.2914,59,1313,广州,白云区,1,1
15453,181412271,奈雪的茶,鲁谷,奶茶/果汁,38.0,4.2,39.9065,116.226,36,691,北京,石景山区,1,1
15454,181414126,鲜果时光,托克托县中心城区,奶茶/果汁,15.0,4.0,40.2707,111.2384,2,9,呼和浩特,托克托县,1,1
15455,1814146457,1点点,王府井,奶茶/果汁,15.0,3.6,36.0449,103.8715,0,0,兰州,城关区,1,1
15456,181416546,颜知茶也,宜欣广场,奶茶/果汁,16.0,4.5,20.0244,110.3124,953,18420,海口,龙华区,1,1
15457,181416621,颜知茶也,国兴大道/省政府,奶茶/果汁,16.0,4.5,20.0207,110.3509,1153,25708,海口,美兰区,1,1
15458,181424732,悸动烧仙草,京东大道,奶茶/果汁,16.0,4.3,28.7119,115.9722,34,602,南昌,青山湖区,1,1
15459,181426196,幸福侯彩擂,远大路,奶茶/果汁,19.0,4.5,39.9583,116.2885,16,2228,北京,海淀区,1,1
15460,181429437,奈雪的茶,金山/蔡塘,奶茶/果汁,38.0,4.4,24.4858,118.1737,25,404,厦门,思明区,1,1
15461,181429438,奈雪的茶,天河北/广州东站,奶茶/果汁,37.0,4.3,23.1476,113.3246,43,902,广州,天河区,1,1
15462,181430488,快乐番薯,大学康城/杏林湾,奶茶/果汁,13.0,4.3,24.572,118.0559,21,420,厦门,集美区,1,1
15463,181431047,九亩花田,西美花街,奶茶/果汁,10.0,4.1,37.9947,114.456,45,265,石家庄,桥西区,1,1
15464,181431596,奈雪的茶,龙华,奶茶/果汁,39.0,4.3,22.6239,114.0395,75,1223,深圳,龙华区,1,1
15465,181431676,抖茶,海亮,奶茶/果汁,15.0,4.3,40.815,111.6706,132,732,呼和浩特,回民区,1,1
15466,1814328997,蜜可兰淇,北大街,奶茶/果汁,10.0,4.9,37.8834,112.5465,32,99,太原,杏花岭区,1,1
15467,181434495,四云奶盖贡茶,世纪城,奶茶/果汁,20.0,4.5,24.9785,102.7626,384,8031,昆明,官渡区,1,1
15468,181436098,柚见鲜茶,江宁大学城,奶茶/果汁,10.0,4.4,31.8927,118.901,0,0,南京,江宁区,1,1
15469,181437858,蜜雪冰城·冰激凌与茶,万达/龙潭商业中心,奶茶/果汁,7.0,4.3,37.8825,112.5612,26,0,太原,杏花岭区,1,1
15470,181439015,蜜雪冰城,升达大学/中原工学院,奶茶/果汁,7.0,4.6,34.596,113.6874,406,6334,郑州,新郑市,1,1
15471,181439176,悸动·奶茶烧仙草,西美花街,奶茶/果汁,14.0,4.1,37.9943,114.4591,1,0,石家庄,桥西区,1,1
15472,181439339,书亦烧仙草,东郊记忆/音乐公园,奶茶/果汁,11.0,4.4,30.6728,104.1244,596,7647,成都,成华区,1,1
15473,181440557,1点点,东门商业圈,奶茶/果汁,14.0,4.0,22.5444,114.1143,0,0,深圳,罗湖区,1,1
15474,181441325,焱tea奶茶,白马,奶茶/果汁,0.0,0.0,25.0336,102.6787,0,0,昆明,西山区,1,0
15475,181442585,榴芒一族,东门商业圈,奶茶/果汁,22.0,4.5,22.545,114.1187,157,4734,深圳,罗湖区,1,1
15476,181442596,茶百道,高升桥,奶茶/果汁,15.0,4.6,30.6433,104.0414,56,1017,成都,武侯区,1,1
15477,181442738,CoCo都可,桂林路,奶茶/果汁,12.0,4.7,43.8667,125.3197,785,11105,长春,朝阳区,1,1
15478,1814449021,皓日勒奶茶馆,五塔寺,奶茶/果汁,0.0,0.0,40.8013,111.6722,0,0,呼和浩特,玉泉区,1,0
15479,181444915,书亦烧仙草,黄家湖大学城,奶茶/果汁,13.0,4.7,30.4331,114.264,688,8678,武汉,洪山区,1,1
15480,181446758,阿姨奶茶,新医路,奶茶/果汁,0.0,0.0,43.8348,87.5913,0,0,乌鲁木齐,沙依巴克区,1,0
15481,181447145,华莱士·全鸡汉堡,汉城路沿线,西式快餐/汉堡,17.0,3.6,34.2731,108.8469,255,3198,西安,未央区,0,1
15482,181448082,雅克雅思,中环城,奶茶/果汁,15.0,4.1,31.7813,117.2085,139,2669,合肥,蜀山区,1,1
15483,181448210,蜜雪冰城,元通纺织城,奶茶/果汁,7.0,4.3,34.7659,113.5242,472,7765,郑州,中原区,1,1
15484,1814485502,黑泷堂,净月开发区/净月潭,奶茶/果汁,16.0,4.4,43.8029,125.3985,1,113,长春,南关区,1,1
15485,181449544,卡诺琳,五指山市区,奶茶/果汁,0.0,4.1,18.7757,109.5183,34,0,三亚,五指山市,1,0
15486,181450993,蜜雪冰城,师范大学,奶茶/果汁,6.0,3.6,37.9967,114.514,0,0,石家庄,裕华区,1,1
15487,181451701,张阿姨奶茶,沈阳师范大学,奶茶/果汁,19.0,4.3,41.9046,123.4129,3,22,沈阳,皇姑区,1,1
15488,181452307,50岚·鲜茶专卖连锁,石湫镇,奶茶/果汁,0.0,3.8,31.6405,118.9101,0,0,南京,溧水区,1,0
15489,1814528273,沏茗城,武宿机场,奶茶/果汁,0.0,0.0,37.7422,112.6599,0,0,太原,小店区,1,0
15490,1814534191,蜜雪冰城,铜锣湾,奶茶/果汁,7.0,4.4,37.8678,112.5712,0,0,太原,迎泽区,1,1
15491,181456213,Darling咑柠,滨江路沿线,奶茶/果汁,17.0,4.3,23.1075,113.2786,71,2125,广州,海珠区,1,1
15492,181459424,富淞·炙和牛烧肉,大马庄园,融合烤肉,118.0,4.9,38.0208,114.5664,149,8680,石家庄,裕华区,0,1
15493,1814601495,李阿姨奶茶,浑南新区,奶茶/果汁,0.0,0.0,41.7298,123.4507,0,0,沈阳,浑南区,1,0
15494,181460533,R&B珍奶,松江镇,奶茶/果汁,15.0,3.8,31.0054,121.2442,0,0,上海,松江区,1,1
15495,181461478,蜜雪冰城,纸坊,奶茶/果汁,8.0,4.5,30.3748,114.3322,17,65,武汉,江夏区,1,1
15496,181463828,书亦烧仙草,国宾,奶茶/果汁,13.0,4.4,30.7214,104.0045,361,4691,成都,金牛区,1,1
15497,181464732,7分甜,观前街地区,奶茶/果汁,21.0,4.5,31.3099,120.625,243,5278,苏州,姑苏区,1,1
15498,181464738,一般般奶茶,迎宾路,奶茶/果汁,0.0,0.0,43.8882,87.5337,0,0,乌鲁木齐,新市区,1,0
15499,181468100,学长奶茶,百花井,奶茶/果汁,0.0,0.0,31.8657,117.2869,3,0,合肥,庐阳区,1,0
15500,181468517,蜜雪冰城,新建区,奶茶/果汁,8.0,4.3,28.6628,115.7015,405,6964,南昌,新建区,1,1
15501,181468706,书亦烧仙草,北大学城,奶茶/果汁,13.0,4.6,34.3797,108.9905,278,4077,西安,未央区,1,1
